Prompt,Response
Generate a story that is related to the topic: (الكرم والطمع) and the age range: (9 -12). The story should follow Arabic Islamic culture and should be in Arabic language.,"كان يا ما كان، في زمن مضى، يعيش تاجران في مدينة بغداد. كان اسم أحدهما كريم، والآخر بخيل. كان كريم معروفا بكرمه وجوده، لا يرد سائلا ولا يمنع محتاجا. أما بخيل، فكان همه جمع المال وتكديسه، لا يعطي أحدا شيئا، ولا ينفق إلا على نفسه بالكاد.

في أحد الأيام، انتشر خبر عن قافلة قادمة من الصين محملة بالبضائع الثمينة، من حرير وتوابل وعطور. قرر كريم وبخيل شراء بضاعة من هذه القافلة لبيعها في السوق وتحقيق الربح.

ذهب كريم إلى القافلة ومعه مقدار كبير من المال. اشترى حرائر ملونة وتوابل ذات رائحة زكية وعطور فاخرة. لم يبخل كريم في الشراء، بل اختار أفضل البضائع وأجودها.

أما بخيل، فقد ذهب إلى القافلة ومعه أقل مبلغ ممكن. ظل يتجول بين البضائع وهو يفكر ويحسب، يحاول أن يشتري أرخص البضائع ليحقق أكبر ربح ممكن. اشترى بخيل كمية كبيرة من التوابل الرديئة والحرير الرخيص.

بعد أيام، عاد التاجران إلى بغداد وعرضا بضائعهما في السوق. توافد الناس على متجر كريم لشراء حرائره الملونة وعطوره الفواحة وتوابله الزكية. اشتهر كريم في السوق بأمانته وجودة بضاعته، فازدادت أرباحه يوما بعد يوم.

أما بخيل، فلم يقبل أحد على شراء بضاعته الرديئة. اكتشف الناس غشه وخداعه، فابتعدوا عنه ولم يشتروا منه شيئا. خسر بخيل كل ماله، وأصبح فقيرا معدما.

وفي يوم من الأيام ، ضاقت الدنيا على بخيل، فذهب إلى كريم وطلب منه المساعدة. تذكر كريم بخيل، وتذكر بخله وشحه، ولكنه لم يتردد في مساعدته. أعطى كريم بخيل مبلغا من المال ونصحه بالعمل بجد وأمانة.

تعلم بخيل من تجربته درسا قاسيا. أدرك أن الطمع والجشع لا يجلبان السعادة ولا المال، وأن الكرم والجود هما طريق الرزق والبركة. بدأ بخيل يعمل بجد وأمانة، وتصدق على الفقراء والمساكين. شيئا فشيئا، تحسنت أحواله، وأصبح تاجرا ناجحا ومحترما في المدينة."
Generate a story that is related to the topic: (الدعاء والإيمان) and the age range: (3 - 5). The story should follow Arabic Islamic culture and should be in Arabic language.,"كان يوسف طفلاً صغيراً يحب اللعب في حديقة منزله. ذات يوم، بينما كان يلعب بالكرة، سقطت الكرة في بئر عميقة. حزن يوسف كثيراً، لأنه لا يستطيع الوصول إلى كرته.

نظرت أم يوسف إليه وقالت: ""يا بني، لا تحزن. ادعُ الله، فهو قادر على كل شيء.""

رفع يوسف يديه إلى السماء وقال: ""يا رب، أعد إلي كرتي.""

بعد لحظات، سمع يوسف صوتاً غريباً. نظر إلى البئر، ورأى حمامة تحمل الكرة في منقارها. طارت الحمامة وسلمت الكرة ليوسف.

فرح يوسف كثيراً وشكر الله على استجابته لدعائه. تعلم يوسف أن الله يسمع دعاءنا ويستجيب له، وأن الإيمان بالله هو أعظم قوة."
Generate a story that is related to the topic: (الأمانة والمسؤولية) and the age range: (6 - 8). The story should follow Arabic Islamic culture and should be in Arabic language.,"كان هناك طفل اسمه علي يعيش في حي شعبي. كان علي يحب اللعب مع أصدقائه في الحارة بعد المدرسة. في يوم من الأيام، وجد علي محفظة ملقاة على الأرض أثناء عودته إلى المنزل. فتح علي المحفظة فوجد فيها نقوداً وبطاقة هوية باسم ""محمد"". 

فكر علي قليلًا ثم قرر أن يعيد المحفظة إلى صاحبها. سأل علي جيرانه وأصدقائه عما إذا كانوا يعرفون شخصًا اسمه محمد، ولكن لم يعرفه أحد. قرر علي أن يذهب إلى المسجد بعد صلاة العصر ويسأل الإمام عما إذا كان يعرف محمد.

بعد الصلاة، سأل علي الإمام عن محمد. ابتسم الإمام وقال: ""أعرف محمد، إنه رجل طيب يصلي معنا هنا. أعطني المحفظة وسأعيدها إليه"".

فرح علي وسلم المحفظة للإمام. في اليوم التالي، رأى علي محمد في المسجد. ابتسم محمد وشكر عليًا جزيل الشكر على أمانته. أعطى محمد عليًا هدية بسيطة تقديرًا لأمانته. فرح علي بالهدية وعرف أن الأمانة والصدق هما أفضل الصفات التي يمكن أن يتحلى بها الإنسان. عاد علي إلى المنزل وهو يشعر بالفخر والسعادة لأنه فعل الشيء الصحيح.
"
Generate a story that is related to the topic: (التخطيط والاستعداد) and the age range: (6 - 8). The story should follow Arabic Islamic culture and should be in Arabic language.,"في قرية صغيرة بجوار وادٍ أخضر، عاش ثلاثة أصدقاء: خالد، وعمر، وأحمد. كان خالد يحب الرسم، وعمر يحب القراءة، وأحمد يحب اللعب بالكرة. اقترب فصل الشتاء، وبدأت السماء تتلبد بالغيوم الداكنة.

قال خالد: ""أعتقد أن الشتاء سيكون قاسياً هذا العام. يجب أن نستعد!""

لم يعر عمر وأحمد كلام خالد اهتماماً. كان عمر منشغلاً بقراءة قصة مثيرة عن مغامرات السندباد، وأحمد كان يحاول تسجيل هدف في مرمى وهمي بالوادي.

بدأ خالد في جمع الحطب من الغابة القريبة. كان يكد طوال النهار، ويعود إلى منزله الصغير وهو يحمل كومة كبيرة من الحطب على ظهره. كان أيضاً يصلح شقوق منزله بالطين، ويجعلها دافئة ومحصنة ضد الرياح.

سخر عمر وأحمد من خالد. قال عمر: ""لماذا تهدر وقتك يا خالد؟ استمتع بالشمس الدافئة قبل أن تختفي!""

أضاف أحمد: ""نعم، تعال والعب معنا! الشتاء بعيد!""

لكن خالد لم يستمع إليهما، واستمر في عمله بجد ونشاط. كان يعرف أن التخطيط والاستعداد هما مفتاح البقاء آمناً ودافئاً في الشتاء القاسي.

بعد أسابيع قليلة، هبت عاصفة قوية على القرية. تساقطت الثلوج بغزارة، وتجمدت الأرض. أصبح من المستحيل الخروج من المنزل.

وجد عمر وأحمد نفسيهما في مأزق. لم يكن لديهما ما يكفي من الحطب للتدفئة، وشقوق منازلهما كانت تسمح بدخول الهواء البارد.

تذكرا خالد. ذهبا إليه، وطرقا بابه برجاء.

فتح خالد الباب بابتسامة. قال: ""تفضلوا! كنت أتوقع زيارتكما"".

أدخلهما خالد إلى منزله الدافئ. كان موقداً كبيراً يشتعل بالحطب، ينشر الدفء في كل مكان. قدم لهما خالد حساءً ساخناً، وخبزاً طازجاً.

نظر عمر وأحمد إلى بعضهما بخجل. أدركا خطأهما، وقدرّا حكمة خالد.

قال عمر: ""شكراً لك يا خالد! لقد تعلمنا درساً قيماً. التخطيط والاستعداد مهمان جداً"".

أضاف أحمد: ""نعدك أن نساعدك في المستقبل، وسنتعلم كيف نستعد للشتاء القادم"".

ابتسم خالد وقال: ""المهم أننا جميعاً بخير الآن. معاً سنتغلب على الشتاء"".

قضوا الشتاء في منزل خالد، يتبادلون القصص، ويستمتعون بدفء الموقد، ويتعلمون دروساً قيمة عن التخطيط والتحضير للمستقبل.
"
Generate a story that is related to the topic: (الشكر والاعتدال) and the age range: (3 - 5). The story should follow Arabic Islamic culture and should be in Arabic language.,"كان يا ما كان، في قديم الزمان، كان هناك دب صغير اسمه فلفل. كان فلفل يحب أكل العسل كثيراً، وكان يأكل كميات كبيرة جداً.

في يوم من الأيام، وجد فلفل خلية نحل كبيرة ومليئة بالعسل اللذيذ. فرح فلفل كثيراً وبدأ يأكل العسل بنهم. أكل وأكل وأكل حتى أصبح بطنه منتفخاً جداً.

بعد قليل، بدأ فلفل يشعر بألم في بطنه. كان الألم شديداً جداً، وبدأ فلفل بالبكاء. مرت والدته الدبة وشاهدته يتألم فسألته ما به.

قال فلفل: ""أكلت الكثير من العسل وأنا الآن أشعر بألم شديد في بطني.""

قالت الأم: ""يجب أن نشكر الله على نعمه، لكن يجب أن نعتدل في كل شيء. الأكل الكثير مضر يا فلفل.""

أخذت الأم فلفل إلى النهر ليغسل وجهه ويهدأ. بعد قليل، بدأ الألم يخف، وتعلم فلفل أن الشكر والاعتدال هما الأفضل دائماً."
Generate a story that is related to the topic: ( احترام الكبار والإحسان إليهم) and the age range: (6 - 8). The story should follow Arabic Islamic culture and should be in Arabic language.,"في يوم من الأيام، بينما كان يلعب الأطفال في الحي، رأى عليٌّ جدَّته تجلس وحيدة على كرسيها في الحديقة. كان الجو حاراً والشمس ساطعة، فخاف عليٌّ على جدَّته من الحر.

ركض عليٌّ نحو جدَّته وقال: ""يا جدتي، الجو حار جداً، لماذا لا تدخلين إلى البيت لتستريحي؟""

ابتسمت الجدة وقالت: ""أشعر بالملل في البيت يا عليّ، أحب الجلوس في الحديقة ومشاهدة الأطفال يلعبون.""

فكر عليٌّ قليلاً ثم قال: ""سأحضر لك عصير ليمون بارد يا جدتي، إنه منعش ويخفف من حرارة الجو.""

أسرع عليٌّ إلى البيت وأعدَّ عصير ليمون بارد وأحضره لجدته. فرحت الجدة كثيراً وشربت العصير وهي تدعو لعليٍّ.

بعد قليل، أحضر عليٌّ معه بعض الألعاب وجلس يلعب بجانب جدته. كان يقص عليها الحكايات المضحكة ويجعلها تضحك.

قالت الجدة لعليٍّ: ""أنت حفيد رائع يا عليّ، لقد أسعدتني كثيراً اليوم.""

ابتسم عليٌّ وقال: ""أنا أحبك كثيراً يا جدتي، وأريد أن أكون بجانبك دائماً.""

في ذلك اليوم، تعلم الأطفال في الحي أهمية احترام الكبار والإحسان إليهم، وكيف أن هذه الأعمال البسيطة تجلب السعادة والفرح للجميع.
"
Generate a story that is related to the topic: (الإحسان) and the age range: (9 -12). The story should follow Arabic Islamic culture and should be in Arabic language.,"في أحد الأحياء القديمة بدمشق، كان يعيش يوسف، صبي في الثانية عشرة من عمره، مع والديه. كان يوسف يتميز بقلبه الطيب وروحه المرحة، لكنه كان يميل أحيانًا إلى التبذير والإنفاق على ملذاته الشخصية.

في يوم من أيام شهر رمضان المبارك، بينما كان يوسف يسير في السوق القديم، رأى رجلاً مسنًا يجلس على جانب الطريق، يبدو عليه التعب والإرهاق. كان الرجل يرتدي ملابس رثة ويحمل وعاء صغيرًا أمامه.

اقترب يوسف من الرجل المسن وسأله عن حاله. أخبره الرجل أنه لا يملك ما يسد به رمقه، وأنه لم يجد من يعينه في هذا الشهر الفضيل.

تأثر يوسف بشدة بكلمات الرجل المسن، وتذكر دروس الدين التي تعلمها في المدرسة عن أهمية الإحسان والتكافل الاجتماعي. شعر بالخجل من نفسه لأنه كان ينفق الكثير من المال على أشياء تافهة، بينما هناك من هم في حاجة ماسة إلى المساعدة.

دون تردد، أخرج يوسف كل ما كان معه من نقود وأعطاه للرجل المسن. ثم عاد إلى منزله وهو يشعر بفرحة غامرة لم يشعر بها من قبل.

عندما علم والدا يوسف بما فعله، فرحا به وشجعاه على الاستمرار في فعل الخير. قرر يوسف أن يخصص جزءًا من مصروفه الشهري لمساعدة المحتاجين، وأن يبحث عن طرق أخرى للإحسان إلى الناس في مجتمعه.

في الأيام التالية، بدأ يوسف يشارك في توزيع الطعام على الفقراء والمساكين في الحي، ويساعد كبار السن في قضاء حوائجهم. أصبح يوسف مثالًا يحتذى به في الحي، وأحبه الجميع لما يتمتع به من كرم أخلاق وإحساس بالمسؤولية الاجتماعية."
Generate a story that is related to the topic: (العطاء والكرم) and the age range: (6 - 8). The story should follow Arabic Islamic culture and should be in Arabic language.,"كان يا مكان، في مدينة قديمة ذات أسواق مزدحمة، يعيش طفل اسمه حمزة. كان حمزة يحب اللعب مع أصدقائه في الحارة، لكنه كان يحب أكثر من ذلك الذهاب مع جده إلى المسجد.

في أحد أيام الجمعة، ذهب حمزة مع جده إلى المسجد. بعد الصلاة، رأى حمزة رجلاً فقيراً يجلس على الأرض بالقرب من باب المسجد. كان الرجل يرتدي ملابس قديمة وممزقة، ويبدو عليه التعب والجوع.

شعر حمزة بالأسى تجاه الرجل. تذكر أن والدته قد أعطته بعض النقود لشراء الحلوى، لكنه قرر أن يفعل شيئاً أفضل. سحب حمزة النقود من جيبه، وتقدم نحو الرجل الفقير.

قال حمزة بصوت خجول: ""تفضل يا عمي، هذه لك.""

نظر الرجل إلى حمزة بابتسامة. أخذ النقود وقال: ""بارك الله فيك يا بني. جزاك الله خيراً.""

عاد حمزة إلى جده، وكان قلبه مليئاً بالسعادة. سأله جده: ""ماذا أعطيت الرجل يا حمزة؟""

أجاب حمزة: ""أعطيته النقود التي كانت معي لشراء الحلوى يا جدي.""

ابتسم الجد وقال: ""أحسنت يا بني. العطاء والكرم من أحسن الصفات، والله يحب المتصدقين.""

في طريق العودة إلى المنزل، شعر حمزة بشعور رائع لم يشعر به من قبل. أدرك أن السعادة الحقيقية تكمن في العطاء ومساعدة الآخرين، وليس في امتلاك الحلوى والألعاب."
Generate a story that is related to the topic: (التوكل على الله والتعاون) and the age range: (1 - 3). The story should follow Arabic Islamic culture and should be in Arabic language.,"كان هناك كتكوت صغير اسمه كيكي يعيش مع أمه في مزرعة كبيرة. ذات يوم، أراد كيكي أن يلعب خارج المزرعة، لكن أمه قالت: ""لا يا كيكي، ابق هنا. يوجد ثعلب مخيف في الغابة!""

لم يستمع كيكي إلى أمه وخرج من المزرعة. رأى نملة صغيرة تحاول حمل حبة قمح كبيرة جدًا. قال كيكي: ""دعيني أساعدك!"" وحمل كيكي الحبة مع النملة حتى وصلا إلى بيتها.

ثم رأى كيكي دودة صغيرة عالقة في حفرة. قال كيكي: ""لا تحزن يا صديقي!"" ونادى كيكي أصدقائه، وجاؤوا جميعًا وساعدوا الدودة على الخروج من الحفرة.

في طريق العودة إلى المزرعة، سمع كيكي صوتًا مخيفًا. كان الثعلب! خاف كيكي كثيرًا، لكنه تذكر أن الله معه. صاح كيكي بأعلى صوته، فسمعته أمه وجاءت لإنقاذه.

بعد ذلك، تعلم كيكي أن يطيع أمه وأن الله يساعده دائمًا."
Generate a story that is related to the topic: (آداب المسجد) and the age range: (6 - 8). The story should follow Arabic Islamic culture and should be in Arabic language.,"في يوم الجمعة، ذهب عمر وأخته فاطمة مع والدهما إلى المسجد لصلاة الجمعة. كان عمر متحمساً جداً لأنه سيصلي في الصف الأول. عندما وصلوا إلى المسجد، خلعوا أحذيتهم ووضعوها في الرف المخصص للأحذية.

دخلوا المسجد بهدوء وسكينة. لاحظ عمر أن بعض الأطفال كانوا يركضون ويضحكون بصوت عالٍ. همس عمر لأبيه: ""يا أبي، هؤلاء الأطفال لا يحترمون المسجد"". ابتسم الأب وقال: ""صحيح يا بني، يجب أن نحافظ على هدوء المسجد لأنه مكان للعبادة"".

جلس عمر وفاطمة بجانب والدهما وانتظروا بداية الصلاة. عندما بدأ الإمام بالخطبة، استمع عمر وفاطمة باهتمام. بعد الصلاة، سلم عمر وفاطمة على المصلين الآخرين.

عندما خرجوا من المسجد، رأى عمر وفاطمة نفس الأطفال الذين كانوا يركضون ويلعبون. ذهب عمر إليهم بلطف وقال: ""أصدقائي، يجب أن نحترم المسجد ونتصرف بهدوء لأنه مكان للعبادة"". ابتسم الأطفال واعتذروا عن سلوكهم. شعر عمر وفاطمة بالسعادة لأنهما تمكنا من تذكير أصدقائهم بأهمية احترام المسجد."
Generate a story that is related to the topic: (النظافة) and the age range: (3 - 5). The story should follow Arabic Islamic culture and should be in Arabic language.,"في يوم من الأيام، كان هناك طفل اسمه أحمد يحب اللعب كثيرا. كان يلعب بالتراب والألعاب في الحديقة. بعد اللعب، كانت يداه متسختين جدا.قالت له أمه: ""يا أحمد، يداك متسختان. اذهب واغسلهما بالماء والصابون"". لكن أحمد لم يستمع إلى كلام أمه، وذهب ليأكل الكعك بيديه المتسختين.صرخت أمه: ""أحمد، لا تأكل بيديك المتسختين! هذا ليس جيدا لصحتك. قد تمرض"". لكن أحمد أكل الكعك بسرعة ولم يكترث.في اليوم التالي، استيقظ أحمد وهو يشعر بألم في بطنه. ذهبت به أمه إلى الطبيب، فقال الطبيب: ""أحمد مريض لأنه لم يغسل يديه قبل الأكل. يجب أن يغسل يديه دائما قبل الأكل وبعد اللعب"".شعر أحمد بالندم ووعد أمه بأنه سيغسل يديه دائما.
"
Generate a story that is related to the topic: (اللطف وحسن الجوار) and the age range: (3 - 5). The story should follow Arabic Islamic culture and should be in Arabic language.,"كان يا ما كان، كان هناك طفل صغير اسمه خالد. كان خالد يحب اللعب في حديقة منزله، وكان دائماً ما يرى جاره العجوز، العم صالح، جالساً على كرسيه أمام منزله.

في يوم من الأيام، بينما كان خالد يلعب بالكرة، سقطت الكرة في حديقة العم صالح. تردد خالد في البداية، فهو يعرف أن العم صالح رجل كبير السن وقد يكون متعباً. لكن والدته علمته أن يكون لطيفاً مع جيرانه وأن يساعدهم دائماً.

جمع خالد شجاعته وطرق باب العم صالح. فتح العم صالح الباب بابتسامة وقال: ""أهلاً يا خالد، ماذا هناك يا بني؟""

قال خالد بخجل: ""عمي صالح، سقطت كرتي في حديقتك، هل يمكنني استعادتها؟""

ابتسم العم صالح وقال: ""بالطبع يا بني، تفضل"". ثم دخل العم صالح إلى الحديقة وأحضر الكرة لخالد.

شكر خالد العم صالح وقال: ""شكراً لك يا عمي"". ثم نظر خالد إلى العم صالح ورأى أنه يحمل بعض الأغراض الثقيلة. فسأل خالد: ""هل تحتاج إلى مساعدة يا عمي؟""

ابتسم العم صالح وقال: ""سأكون ممتناً لذلك يا بني"".

ساعد خالد العم صالح في حمل الأغراض إلى داخل المنزل. شكر العم صالح خالداً مرة أخرى وقال: ""أنت طفل طيب القلب يا خالد، جزاك الله خيراً"".

ابتسم خالد وفرح بمساعدة العم صالح، وعاد إلى منزله وهو يشعر بالسعادة. فقد تعلم أن اللطف وحسن الجوار يجلبان السعادة للجميع. ومنذ ذلك اليوم، أصبح خالد والعم صالح صديقين، وكان خالد يساعد العم صالح في كل ما يحتاجه.
"
Generate a story that is related to the topic: (الصبر) and the age range: (6 - 8). The story should follow Arabic Islamic culture and should be in Arabic language.,"كان يا ما كان، في قديم الزمان، كان هناك ولد اسمه خالد. كان خالد يحب الرسم كثيراً، وكان يحلم بأن يصبح رساماً مشهوراً عندما يكبر.

في يوم من الأيام، اشترك خالد في مسابقة للرسم في مدرسته. كان موضوع المسابقة ""وطني الحبيب"". بدأ خالد بالرسم بحماس، لكنه واجه صعوبة في إكمال اللوحة. كان يشعر بالإحباط واليأس.

ذهب خالد إلى جده، وكان رجلاً حكيماً. قص خالد على جده ما حدث معه، فقال له جده: ""يا بني، الصبر مفتاح الفرج. لا تيأس، وحاول مرة أخرى. تذكر قصة أيوب عليه السلام، وكيف صبر على البلاء حتى فرج الله كربه"".

استمع خالد لنصيحة جده، وعاد إلى لوحته. بدأ بالرسم مرة أخرى، لكن هذه المرة كان أكثر صبراً وتأنياً. كان يمسح ويعيد، ويحاول مراراً وتكراراً.

بعد أيام من العمل الجاد والصبر، انتهى خالد من لوحته. كانت لوحة جميلة جداً، تعبر عن حبه لوطنه. قدم خالد لوحته إلى المسابقة، وفاز بالجائزة الأولى.

فرح خالد كثيراً، وشكر جده على نصيحته. تعلم خالد أن الصبر هو مفتاح النجاح، وأن اليأس لا يجلب إلا الفشل."
Generate a story that is related to the topic: ( المشاركة) and the age range: (3 - 5). The story should follow Arabic Islamic culture and should be in Arabic language.,"كان يا ما كان، في قديم الزمان، كان هناك ثلاثة أصدقاء: أسد صغير اسمه ليث، وفيل صغير اسمه فلفول، وقرد صغير اسمه قوقو.

ذات يوم، وجد ليث جزرة كبيرة! كانت الجزرة كبيرة جداً، لدرجة أنه لم يستطع أكلها بمفرده. فكر ليث قليلاً، ثم قال: ""سأذهب وأدعو فلفول وقوقو ليشاركوني هذه الجزرة اللذيذة!""

ركض ليث إلى بيت فلفول، وقال: ""يا فلفول، يا فلفول! لقد وجدت جزرة كبيرة جداً، تعال لتشاركني فيها!"" فرح فلفول كثيراً، وركض مع ليث.

ثم ذهبا إلى بيت قوقو، وقال ليث: ""يا قوقو، يا قوقو! لقد وجدت جزرة كبيرة جداً، تعال لتشاركنا فيها!"" قفز قوقو من الفرح، وركض مع ليث وفلفول.

وصل الأصدقاء الثلاثة إلى مكان الجزرة، وبدأوا بتقطيعها إلى قطع صغيرة. أكل ليث قطعة، وأكل فلفول قطعة، وأكل قوقو قطعة. كانوا سعداء جداً بمشاركة الجزرة اللذيذة.

بعد أن انتهوا من أكل الجزرة، قال ليث: ""كم هو جميل أن نتقاسم الأشياء مع أصدقائنا!"" ابتسم فلفول وقوقو، وقالوا: ""نعم يا ليث، أنت محق!""

لعب الأصدقاء الثلاثة في الحديقة حتى غروب الشمس، ثم عاد كل منهم إلى بيته سعيداً."
